query_id,market,city,raw_query,results_shown,clicked,purchased,date,segment,query_volume
Q001630,GB,Manchester,pizza deal,0,0,0,2026-06-09,core query,86
Q001631,GB,London,paintball,1,0,0,2026-06-02,core query,102
Q001632,GB,London,bowling,2,0,0,2026-06-01,core query,73
Q001633,GB,Birmingham,go karting,2,0,0,2026-06-01,core query,73
Q001634,GB,Glasgow,steak dinner,2,0,0,2026-06-16,core query,85
Q001635,GB,Glasgow,steak dinner,0,0,0,2026-06-09,core query,85
Q001636,GB,Manchester,sports massage,2,0,0,2026-06-14,core query,74
Q001637,GB,Glasgow,skydiving,0,0,0,2026-06-22,no-inventory intent,91
Q001638,GB,London,personal trainer,2,0,0,2026-06-26,core query,72
Q001639,GB,London,manicure,34,0,0,2026-06-29,core query,74
Q001640,GB,Manchester,crossfit,0,0,0,2026-06-26,core query,84
Q001641,GB,Birmingham,haircut,8,1,1,2026-06-28,core query,79
Q001642,GB,Birmingham,indian restaurant,21,0,0,2026-06-18,core query,85
Q001643,GB,Manchester,supercar track day,0,0,0,2026-06-07,no-inventory intent,85
Q001644,GB,Glasgow,manicure,2,0,0,2026-06-10,core query,74
Q001645,GB,London,sushi,9,1,1,2026-06-26,core query,71
Q001646,GB,Glasgow,deep tissue massage,9,1,0,2026-06-08,core query,77
Q001647,GB,London,sushi,0,0,0,2026-06-15,core query,71
Q001648,GB,Manchester,skydiving,0,0,0,2026-06-05,no-inventory intent,91
Q001649,GB,Manchester,hot air balloon ride,0,0,0,2026-06-11,no-inventory intent,94
Q001650,GB,Manchester,pizza deal,0,0,0,2026-06-16,core query,86
Q001651,GB,London,pizza deal,0,0,0,2026-06-05,core query,86
Q001652,GB,Glasgow,sports massage,17,1,0,2026-06-07,core query,74
Q001653,GB,London,escape room,2,0,0,2026-06-25,core query,87
Q001654,GB,London,eyelash extensions,1,0,0,2026-06-27,core query,87
Q001655,GB,Glasgow,sports massage,15,1,0,2026-06-04,core query,74
Q001656,GB,Manchester,city tour,1,0,0,2026-06-25,core query,72
Q001657,GB,London,skydiving,0,0,0,2026-06-01,no-inventory intent,91
Q001658,GB,Birmingham,go karting,12,1,1,2026-06-18,core query,73
Q001659,GB,Glasgow,steak dinner,0,0,0,2026-06-17,core query,85
Q001660,GB,London,back massage,9,0,0,2026-06-22,core query,78
Q001661,GB,Glasgow,bowling,8,0,0,2026-06-18,core query,73
Q001662,GB,London,haircut,11,0,0,2026-06-16,core query,79
Q001663,GB,Birmingham,go karting,2,0,0,2026-06-09,core query,73
Q001664,GB,London,indian restaurant,2,0,0,2026-06-22,core query,85
Q001665,GB,Birmingham,paintball,13,1,0,2026-06-22,core query,102
Q001666,GB,London,escape room,1,0,0,2026-06-27,core query,87
Q001667,GB,Birmingham,couples massage,15,1,0,2026-06-07,core query,70
Q001668,GB,London,pilates,10,0,0,2026-06-04,core query,72
Q001669,GB,Manchester,eyelash extensions,2,0,0,2026-06-13,core query,87
Q001670,GB,Birmingham,hair colour,10,0,0,2026-06-10,core query,85
Q001671,GB,Manchester,indian restaurant,23,1,0,2026-06-25,core query,85
Q001672,GB,London,deep tissue massage,20,1,0,2026-06-29,core query,77
Q001673,GB,Manchester,back massage,0,0,0,2026-06-28,core query,78
Q001674,GB,London,crossfit,8,1,0,2026-06-17,core query,84
Q001675,GB,London,facial,9,1,0,2026-06-29,core query,86
Q001676,GB,Manchester,pizza deal,0,0,0,2026-06-02,core query,86
Q001677,GB,Birmingham,bowling,13,1,0,2026-06-04,core query,73
Q001678,GB,Manchester,gym,35,0,0,2026-06-06,core query,88
Q001679,GB,London,supercar track day,0,0,0,2026-06-01,no-inventory intent,85
Q001680,GB,Manchester,deep tissue massage,0,0,0,2026-06-17,core query,77
Q001681,GB,London,skydiving,0,0,0,2026-06-08,no-inventory intent,91
Q001682,GB,London,supercar track day,0,0,0,2026-06-27,no-inventory intent,85
Q001683,GB,London,pizza deal,0,0,0,2026-06-20,core query,86
Q001684,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-04,no-inventory intent,94
Q001685,GB,Glasgow,sushi,25,0,0,2026-06-05,core query,71
Q001686,GB,Manchester,shark diving,0,0,0,2026-06-20,no-inventory intent,79
Q001687,GB,Manchester,go karting,5,1,0,2026-06-04,core query,73
Q001688,GB,London,couples massage,24,0,0,2026-06-15,core query,70
Q001689,GB,Manchester,facial,22,1,1,2026-06-29,core query,86
Q001690,GB,Birmingham,couples massage,0,0,0,2026-06-12,core query,70
Q001691,GB,Birmingham,sushi,0,0,0,2026-06-03,core query,71
Q001692,GB,London,go karting,1,0,0,2026-06-06,core query,73
Q001693,GB,London,steak dinner,2,0,0,2026-06-23,core query,85
Q001694,GB,London,crossfit,2,0,0,2026-06-14,core query,84
Q001695,GB,London,thai massage,1,0,0,2026-06-13,core query,76
Q001696,GB,London,hot air balloon ride,0,0,0,2026-06-18,no-inventory intent,94
Q001697,GB,London,sports massage,25,0,0,2026-06-26,core query,74
Q001698,GB,Manchester,yoga class,18,1,1,2026-06-16,core query,74
Q001699,GB,London,pizza del,2,0,0,2026-06-01,misspelling,2
Q001700,GB,Birmingham,eyelash extensions,22,1,0,2026-06-22,core query,87
Q001701,GB,Birmingham,skydiving,0,0,0,2026-06-22,no-inventory intent,91
Q001702,GB,Birmingham,skydivinng,0,0,0,2026-06-11,misspelling,1
Q001703,GB,London,yoga class,17,0,0,2026-06-29,core query,74
Q001704,GB,Birmingham,couples massage,18,0,0,2026-06-25,core query,70
Q001705,GB,Birmingham,steakidinner,14,0,0,2026-06-22,misspelling,1
Q001706,GB,Birmingham,skydiving,0,0,0,2026-06-08,no-inventory intent,91
Q001707,GB,Manchester,deep tissue massage,33,0,0,2026-06-13,core query,77
Q001708,GB,London,yoga class,12,1,1,2026-06-17,core query,74
Q001709,GB,London,bowling,12,1,0,2026-06-01,core query,73
Q001710,GB,London,steak dinner,13,0,0,2026-06-01,core query,85
Q001711,GB,London,steak dinner,31,0,0,2026-06-03,core query,85
Q001712,GB,Glasgow,couples massage,0,0,0,2026-06-20,core query,70
Q001713,GB,London,eyelash extensions,1,0,0,2026-06-10,core query,87
Q001714,GB,Manchester,gym,1,0,0,2026-06-30,core query,88
Q001715,GB,London,pizza deal,1,0,0,2026-06-28,core query,86
Q001716,GB,Manchester,city tour,9,0,0,2026-06-08,core query,72
Q001717,GB,London,haircut,15,1,0,2026-06-16,core query,79
Q001718,GB,Birmingham,escape room,0,0,0,2026-06-29,core query,87
Q001719,GB,London,sushi,19,1,0,2026-06-13,core query,71
Q001720,GB,London,pilates,22,1,0,2026-06-04,core query,72
Q001721,GB,London,indian restaurant,15,1,0,2026-06-03,core query,85
Q001722,GB,Manchester,facial,25,1,0,2026-06-15,core query,86
Q001723,GB,Manchester,shark diving,0,0,0,2026-06-28,no-inventory intent,79
Q001724,GB,London,go karting,0,0,0,2026-06-11,core query,73
Q001725,GB,Manchester,skydiving,0,0,0,2026-06-09,no-inventory intent,91
Q001726,GB,London,eyelash extensions,15,1,1,2026-06-28,core query,87
Q001727,GB,Birmingham,pilates,1,0,0,2026-06-16,core query,72
Q001728,GB,London,escape room,25,1,0,2026-06-04,core query,87
Q001729,GB,London,hot air balloon ride,0,0,0,2026-06-28,no-inventory intent,94
Q001730,GB,London,sushi,10,1,0,2026-06-06,core query,71
Q001731,GB,Birmingham,go karting,38,0,0,2026-06-15,core query,73
Q001732,GB,Manchester,facial,0,0,0,2026-06-22,core query,86
Q001733,GB,Manchester,crossfit,22,1,1,2026-06-21,core query,84
Q001734,GB,London,hair colour,31,0,0,2026-06-25,core query,85
Q001735,GB,Manchester,eyelash extensions,7,1,1,2026-06-28,core query,87
Q001736,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-02,no-inventory intent,94
Q001737,GB,Manchester,indian restaurant,7,1,0,2026-06-26,core query,85
Q001738,GB,Manchester,supercar track day,0,0,0,2026-06-26,no-inventory intent,85
Q001739,GB,London,crossfit,0,0,0,2026-06-05,core query,84
Q001740,GB,London,steeak dinner,0,0,0,2026-06-12,misspelling,1
Q001741,GB,London,paintball,1,0,0,2026-06-06,core query,102
Q001742,GB,Manchester,hair colour,0,0,0,2026-06-18,core query,85
Q001743,GB,Manchester,persona trainer,21,1,0,2026-06-03,misspelling,1
Q001744,GB,Birmingham,paintball,21,1,1,2026-06-06,core query,102
Q001745,GB,London,haircut,15,1,1,2026-06-14,core query,79
Q001746,GB,London,pilaies,1,0,0,2026-06-04,misspelling,1
Q001747,GB,Manchester,bowling,13,1,0,2026-06-18,core query,73
Q001748,GB,Birmingham,pizza deal,33,0,0,2026-06-13,core query,86
Q001749,GB,London,hairut,23,1,0,2026-06-27,misspelling,2
Q001750,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-11,no-inventory intent,94
Q001751,GB,London,manicure,5,1,0,2026-06-28,core query,74
Q001752,GB,Birmingham,steak dinner,2,0,0,2026-06-01,core query,85
Q001753,GB,London,thai massage,1,0,0,2026-06-15,core query,76
Q001754,GB,Manchester,facial,11,0,0,2026-06-05,core query,86
Q001755,GB,Glasgow,bowling,22,1,0,2026-06-21,core query,73
Q001756,GB,Glasgow,dep tissue massage,22,1,0,2026-06-02,misspelling,1
Q001757,GB,Manchester,bowling,20,1,0,2026-06-28,core query,73
Q001758,GB,London,yoga class,0,0,0,2026-06-11,core query,74
Q001759,GB,Manchester,indian restaurant,16,0,0,2026-06-02,core query,85
Q001760,GB,Manchester,sports massage,21,1,0,2026-06-25,core query,74
Q001761,GB,Glasgow,pilates,18,0,0,2026-06-21,core query,72
Q001762,GB,Glasgow,steak dinner,1,0,0,2026-06-17,core query,85
Q001763,GB,Birmingham,haircut,6,0,0,2026-06-09,core query,79
Q001764,GB,London,go karting,1,0,0,2026-06-07,core query,73
Q001765,GB,Glasgow,yog class,0,0,0,2026-06-10,misspelling,2
Q001766,GB,Glasgow,manicure,11,0,0,2026-06-26,core query,74
Q001767,GB,London,facial,1,1,0,2026-06-12,core query,86
Q001768,GB,London,crossfit,15,1,0,2026-06-01,core query,84
Q001769,GB,Manchester,eyelash extensions,2,0,0,2026-06-27,core query,87
Q001770,GB,London,hot air balloon ride,0,0,0,2026-06-17,no-inventory intent,94
Q001771,GB,London,haircut,10,1,0,2026-06-10,core query,79
Q001772,GB,Manchester,haircut,2,0,0,2026-06-04,core query,79
Q001773,GB,London,crossfit,1,0,0,2026-06-19,core query,84
Q001774,GB,Birmingham,haircut,5,0,0,2026-06-10,core query,79
Q001775,GB,London,haircut,24,0,0,2026-06-20,core query,79
Q001776,GB,Birmingham,hair colour,8,1,0,2026-06-28,core query,85
Q001777,GB,London,deep tissue massage,31,0,0,2026-06-28,core query,77
Q001778,GB,Birmingham,helicopter tour,0,0,0,2026-06-08,no-inventory intent,100
Q001779,GB,London,go karting,8,1,1,2026-06-14,core query,73
Q001780,GB,London,hot air balloon ride,0,0,0,2026-06-28,no-inventory intent,94
Q001781,GB,London,pizza deal,1,1,0,2026-06-17,core query,86
Q001782,GB,Birmingham,helicopter tour,0,0,0,2026-06-20,no-inventory intent,100
Q001783,GB,London,indian restaurant,12,0,0,2026-06-15,core query,85
Q001784,GB,Birmingham,gym,39,0,0,2026-06-29,core query,88
Q001785,GB,London,helicopter tour,0,0,0,2026-06-05,no-inventory intent,100
Q001786,GB,Birmingham,haircut,0,0,0,2026-06-12,core query,79
Q001787,GB,London,sushi,0,0,0,2026-06-28,core query,71
Q001788,GB,Manchester,back massage,1,0,0,2026-06-04,core query,78
Q001789,GB,Manchester,paintball,16,1,0,2026-06-23,core query,102
Q001790,GB,Glasgow,helicopter tour,0,0,0,2026-06-19,no-inventory intent,100
Q001791,GB,London,supercar track day,0,0,0,2026-06-16,no-inventory intent,85
Q001792,GB,London,go karting,17,1,1,2026-06-03,core query,73
Q001793,GB,Birmingham,city tour,28,0,0,2026-06-20,core query,72
Q001794,GB,Manchester,hair colour,24,0,0,2026-06-05,core query,85
Q001795,GB,London,facial,2,1,0,2026-06-18,core query,86
Q001796,GB,Manchester,deep tissue massage,24,0,0,2026-06-30,core query,77
Q001797,GB,London,steak dinner,24,1,0,2026-06-27,core query,85
Q001798,GB,Birmingham,pizza deal,19,1,0,2026-06-11,core query,86
Q001799,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-27,no-inventory intent,94
Q001800,GB,Birmingham,indian restaurant,20,0,0,2026-06-07,core query,85
Q001801,GB,London,escape room,16,0,0,2026-06-10,core query,87
Q001802,GB,London,personal trainer,12,1,0,2026-06-01,core query,72
Q001803,GB,London,manicure,18,0,0,2026-06-16,core query,74
Q001804,GB,London,indian restaurant,21,0,0,2026-06-13,core query,85
Q001805,GB,Birmingham,helicopter tour,0,0,0,2026-06-28,no-inventory intent,100
Q001806,GB,London,escape room,13,0,0,2026-06-16,core query,87
Q001807,GB,Glasgow,brunch,10,0,0,2026-06-22,core query,76
Q001808,GB,Manchester,supercar track day,0,0,0,2026-06-26,no-inventory intent,85
Q001809,GB,Glasgow,skydiving,0,0,0,2026-06-03,no-inventory intent,91
Q001810,GB,Manchester,hair colour,23,1,0,2026-06-19,core query,85
Q001811,GB,Manchester,escape room,15,1,0,2026-06-21,core query,87
Q001812,GB,Manchester,personal trainer,0,0,0,2026-06-23,core query,72
Q001813,GB,Manchester,gym,15,0,0,2026-06-08,core query,88
Q001814,GB,Birmingham,hair colour,25,0,0,2026-06-19,core query,85
Q001815,GB,London,pizza deal,18,0,0,2026-06-09,core query,86
Q001816,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-05,no-inventory intent,94
Q001817,GB,London,supercar track day,0,0,0,2026-06-23,no-inventory intent,85
Q001818,GB,Glasgow,manicure,15,1,0,2026-06-20,core query,74
Q001819,GB,London,paintball,2,0,0,2026-06-21,core query,102
Q001820,GB,Manchester,go karting,1,0,0,2026-06-25,core query,73
Q001821,GB,London,escape room,1,0,0,2026-06-24,core query,87
Q001822,GB,Manchester,helicopter tour,0,0,0,2026-06-19,no-inventory intent,100
Q001823,GB,Manchester,escape room,17,1,1,2026-06-20,core query,87
Q001824,GB,Glasgow,facial,22,0,0,2026-06-17,core query,86
Q001825,GB,London,gym,18,1,0,2026-06-10,core query,88
Q001826,GB,London,personal trainer,0,0,0,2026-06-26,core query,72
Q001827,GB,London,go karting,11,1,0,2026-06-27,core query,73
Q001828,GB,London,go karting,16,1,0,2026-06-06,core query,73
Q001829,GB,Manchester,sports massage,10,1,0,2026-06-09,core query,74
Q001830,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-06,no-inventory intent,94
Q001831,GB,London,manicure,1,1,0,2026-06-15,core query,74
Q001832,GB,London,gym,21,0,0,2026-06-01,core query,88
Q001833,GB,London,shark divinng,0,0,0,2026-06-21,misspelling,1
Q001834,GB,London,sports massage,1,0,0,2026-06-26,core query,74
Q001835,GB,Manchester,manicure,12,0,0,2026-06-04,core query,74
Q001836,GB,London,go karting,0,0,0,2026-06-05,core query,73
Q001837,GB,London,manicure,0,0,0,2026-06-15,core query,74
Q001838,GB,London,thai massage,6,0,0,2026-06-21,core query,76
Q001839,GB,Manchester,gym,25,1,1,2026-06-16,core query,88
Q001840,GB,London,personal trainer,1,0,0,2026-06-19,core query,72
Q001841,GB,Birmingham,paintball,19,1,1,2026-06-25,core query,102
Q001842,GB,London,thai massage,19,1,0,2026-06-05,core query,76
Q001843,GB,London,thai massage,23,0,0,2026-06-02,core query,76
Q001844,GB,London,escape room,23,0,0,2026-06-18,core query,87
Q001845,GB,London,haircut,0,0,0,2026-06-23,core query,79
Q001846,GB,London,shark diving,0,0,0,2026-06-14,no-inventory intent,79
Q001847,GB,Birmingham,back massage,22,1,1,2026-06-14,core query,78
Q001848,GB,Manchester,indian restaurant,1,0,0,2026-06-07,core query,85
Q001849,GB,London,indian restaurant,16,1,1,2026-06-09,core query,85
Q001850,GB,London,hair colour,23,0,0,2026-06-21,core query,85
Q001851,GB,Manchester,escape room,9,1,1,2026-06-05,core query,87
Q001852,GB,Manchester,back massage,17,0,0,2026-06-20,core query,78
Q001853,GB,Manchester,facial,0,0,0,2026-06-10,core query,86
Q001854,GB,Manchester,yoga class,2,0,0,2026-06-02,core query,74
Q001855,GB,London,go karting,24,0,0,2026-06-21,core query,73
Q001856,GB,London,eyelash extensions,2,0,0,2026-06-12,core query,87
Q001857,GB,London,escape room,11,0,0,2026-06-21,core query,87
Q001858,GB,Manchester,eyelash extensions,10,1,0,2026-06-01,core query,87
Q001859,GB,London,indian restaurant,4,0,0,2026-06-03,core query,85
Q001860,GB,London,escape room,2,0,0,2026-06-11,core query,87
Q001861,GB,London,hair colour,24,1,0,2026-06-19,core query,85
Q001862,GB,London,supercar track day,0,0,0,2026-06-12,no-inventory intent,85
Q001863,GB,Glasgow,shark diving,0,0,0,2026-06-16,no-inventory intent,79
Q001864,GB,Birmingham,indian restaurant,21,1,0,2026-06-16,core query,85
Q001865,GB,London,personal trainer,5,0,0,2026-06-05,core query,72
Q001866,GB,Glasgow,personal trainer,18,0,0,2026-06-16,core query,72
Q001867,GB,Manchester,manicure,2,0,0,2026-06-21,core query,74
Q001868,GB,Manchester,hot air balloon ride,0,0,0,2026-06-17,no-inventory intent,94
Q001869,GB,Manchester,helicopter tour,0,0,0,2026-06-28,no-inventory intent,100
Q001870,GB,Glasgow,supercar track day,0,0,0,2026-06-04,no-inventory intent,85
Q001871,GB,London,deep tissue massage,19,1,0,2026-06-09,core query,77
Q001872,GB,Birmingham,gym,2,0,0,2026-06-03,core query,88
Q001873,GB,Manchester,facial,11,0,0,2026-06-09,core query,86
Q001874,GB,London,heliaopter tour,0,0,0,2026-06-25,misspelling,1
Q001875,GB,Birmingham,steak dinner,19,0,0,2026-06-24,core query,85
Q001876,GB,Birmingham,haircut,1,0,0,2026-06-05,core query,79
Q001877,GB,Birmingham,crossfit,1,0,0,2026-06-05,core query,84
Q001878,GB,London,thai massage,7,1,1,2026-06-20,core query,76
Q001879,GB,London,eyelash extensions,2,0,0,2026-06-12,core query,87
Q001880,GB,London,helicopter tour,0,0,0,2026-06-02,no-inventory intent,100
Q001881,GB,London,eyelash extensiens,2,0,0,2026-06-09,misspelling,1
Q001882,GB,Glasgow,yoga class,18,0,0,2026-06-20,core query,74
Q001883,GB,London,eyelash extensions,0,0,0,2026-06-03,core query,87
Q001884,GB,Birmingham,shark diving,0,0,0,2026-06-27,no-inventory intent,79
Q001885,GB,London,hot air balloon ride,0,0,0,2026-06-01,no-inventory intent,94
Q001886,GB,Manchester,haircut,19,1,0,2026-06-28,core query,79
Q001887,GB,London,supercar track dday,0,0,0,2026-06-22,misspelling,1
Q001888,GB,London,brunch,5,1,0,2026-06-20,core query,76
Q001889,GB,Manchester,steak dinner,2,0,0,2026-06-26,core query,85
Q001890,GB,London,escape room,12,0,0,2026-06-30,core query,87
Q001891,GB,London,manicure,2,0,0,2026-06-08,core query,74
Q001892,GB,London,deep tissue mssage,1,0,0,2026-06-07,misspelling,1
Q001893,GB,Manchester,indian restaurant,11,0,0,2026-06-20,core query,85
Q001894,GB,London,facial,2,0,0,2026-06-08,core query,86
Q001895,GB,London,gym,25,0,0,2026-06-06,core query,88
Q001896,GB,Birmingham,escape room,5,1,1,2026-06-05,core query,87
Q001897,GB,London,sushi,1,0,0,2026-06-06,core query,71
Q001898,GB,London,hot air balloon rde,0,0,0,2026-06-10,misspelling,1
Q001899,GB,Manchester,pizza deal,8,0,0,2026-06-04,core query,86
Q001900,GB,London,sushi,1,0,0,2026-06-14,core query,71
Q001901,GB,London,personal trainer,19,0,0,2026-06-30,core query,72
Q001902,GB,London,couples massage,9,0,0,2026-06-04,core query,70
Q001903,GB,London,steak dinner,5,1,0,2026-06-12,core query,85
Q001904,GB,Manchester,gym,19,1,0,2026-06-27,core query,88
Q001905,GB,London,supercartrack day,0,0,0,2026-06-21,misspelling,1
Q001906,GB,London,yoga class,23,1,0,2026-06-01,core query,74
Q001907,GB,London,personal trainer,0,0,0,2026-06-24,core query,72
Q001908,GB,Birmingham,sports massage,13,0,0,2026-06-08,core query,74
Q001909,GB,Manchester,escape room,0,0,0,2026-06-10,core query,87
Q001910,GB,Birmingham,baek massage,20,0,0,2026-06-14,misspelling,1
Q001911,GB,Birmingham,helicopter tour,0,0,0,2026-06-19,no-inventory intent,100
Q001912,GB,Manchester,supercar tracck day,0,0,0,2026-06-21,misspelling,1
Q001913,GB,Glasgow,paintball,14,1,0,2026-06-15,core query,102
Q001914,GB,London,supercar track day,0,0,0,2026-06-02,no-inventory intent,85
Q001915,GB,Birmingham,brunch,2,0,0,2026-06-18,core query,76
Q001916,GB,Birmingham,pilates,13,0,0,2026-06-29,core query,72
Q001917,GB,London,crossfit,15,0,0,2026-06-15,core query,84
Q001918,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-11,no-inventory intent,94
Q001919,GB,London,bowling,10,0,0,2026-06-28,core query,73
Q001920,GB,Manchester,pilates,11,1,0,2026-06-14,core query,72
Q001921,GB,Birmingham,pizza deal,2,0,0,2026-06-19,core query,86
Q001922,GB,Birmingham,helicopter tour,0,0,0,2026-06-19,no-inventory intent,100
Q001923,GB,Birmingham,skydiving,0,0,0,2026-06-04,no-inventory intent,91
Q001924,GB,London,brunch,0,0,0,2026-06-10,core query,76
Q001925,GB,Glasgow,indian restaurant,2,0,0,2026-06-27,core query,85
Q001926,GB,Manchester,crossfit,20,1,1,2026-06-22,core query,84
Q001927,GB,Glasgow,skydiving,0,0,0,2026-06-26,no-inventory intent,91
Q001928,GB,Manchester,steak dinner,8,1,0,2026-06-26,core query,85
Q001929,GB,London,indian restaurant,23,0,0,2026-06-12,core query,85
Q001930,GB,London,personal trainer,19,1,1,2026-06-30,core query,72
Q001931,GB,London,sports massagge,10,1,1,2026-06-18,misspelling,1
