query_id,market,city,raw_query,results_shown,clicked,purchased,date
Q002046,GB,London,paintball,22,1,0,2026-06-26
Q002047,GB,Birmingham,back masoage,15,1,1,2026-06-08
Q002048,GB,Manchester,haircut,18,1,0,2026-06-30
Q002049,GB,Manchester,escape room,6,1,0,2026-06-11
Q002050,GB,Birmingham,indian restaurant,22,0,0,2026-06-28
Q002051,GB,London,shark diving,0,0,0,2026-06-22
Q002052,GB,London,hot air balloon ride,0,0,0,2026-06-07
Q002053,GB,London,hair colour,16,1,0,2026-06-23
Q002054,GB,London,skydiving,0,0,0,2026-06-05
Q002055,GB,London,hot air balloon ride,0,0,0,2026-06-03
Q002056,GB,Manchester,brunch,0,0,0,2026-06-14
Q002057,GB,Birmingham,yoga class,0,0,0,2026-06-15
Q002058,GB,London,haircut,23,0,0,2026-06-23
Q002059,GB,London,city tour,7,1,1,2026-06-09
Q002060,GB,London,city tour,11,1,1,2026-06-07
Q002061,GB,London,eyelash extensions,9,1,1,2026-06-14
Q002062,GB,London,sushi,0,0,0,2026-06-25
Q002063,GB,Manchester,helicopter tour,0,0,0,2026-06-07
Q002064,GB,London,gym,37,0,0,2026-06-14
Q002065,GB,London,couples massage,17,1,0,2026-06-20
Q002066,GB,Manchester,helicopter tour,0,0,0,2026-06-13
Q002067,GB,London,pizza deal,0,0,0,2026-06-23
Q002068,GB,London,paintball,0,0,0,2026-06-05
Q002069,GB,Manchester,pizza deal,9,0,0,2026-06-23
Q002070,GB,London,shark diving,0,0,0,2026-06-25
Q002071,GB,Glasgow,skydiving,0,0,0,2026-06-16
Q002072,GB,London,pilates,12,0,0,2026-06-03
Q002073,GB,Birmingham,supercar track day,0,0,0,2026-06-18
Q002074,GB,Glasgow,city tor,12,1,0,2026-06-11
Q002075,GB,Birmingham,thai massage,2,1,0,2026-06-05
Q002076,GB,London,fcial,19,0,0,2026-06-21
Q002077,GB,London,city tour,14,1,1,2026-06-22
Q002078,GB,Glasgow,steak dinner,0,0,0,2026-06-18
Q002079,GB,London,helicopter tour,0,0,0,2026-06-04
Q002080,GB,London,susshi,2,0,0,2026-06-13
Q002081,GB,London,bowling,1,1,1,2026-06-11
Q002082,GB,Birmingham,facial,2,0,0,2026-06-25
Q002083,GB,Manchester,facial,10,1,0,2026-06-12
Q002084,GB,London,couples massage,20,1,0,2026-06-18
Q002085,GB,Manchester,gym,22,0,0,2026-06-24
Q002086,GB,London,brunch,35,0,0,2026-06-13
Q002087,GB,London,pizza deal,25,1,0,2026-06-07
Q002088,GB,Manchester,haircut,21,0,0,2026-06-17
Q002089,GB,Manchester,personal trainer,11,0,0,2026-06-14
Q002090,GB,Birmingham,thai massage,2,0,0,2026-06-21
Q002091,GB,London,yoga class,2,0,0,2026-06-30
Q002092,GB,London,deep tissue massage,1,0,0,2026-06-19
Q002093,GB,London,crossfit,23,1,0,2026-06-28
Q002094,GB,Birmingham,steak inner,14,1,0,2026-06-11
Q002095,GB,London,crossfit,4,1,1,2026-06-07
Q002096,GB,Birmingham,steak dinner,40,0,0,2026-06-17
Q002097,GB,London,crossfit,25,0,0,2026-06-27
Q002098,GB,London,gym,0,0,0,2026-06-01
Q002099,GB,Manchester,steak dinner,13,0,0,2026-06-02
Q002100,GB,London,city tour,2,0,0,2026-06-23
Q002101,GB,London,eyelash extensions,12,1,0,2026-06-27
Q002102,GB,London,deep tissue massage,1,0,0,2026-06-26
Q002103,GB,Manchester,hair colour,0,0,0,2026-06-01
Q002104,GB,London,sushi,1,0,0,2026-06-12
Q002105,GB,London,skydiving,0,0,0,2026-06-25
Q002106,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-26
Q002107,GB,London,supercar track day,0,0,0,2026-06-27
Q002108,GB,Birmingham,thai massage,20,1,0,2026-06-20
Q002109,GB,London,escape room,23,1,0,2026-06-25
Q002110,GB,London,facial,1,0,0,2026-06-24
Q002111,GB,London,sports massage,0,0,0,2026-06-12
Q002112,GB,Glasgow,paintball,22,1,0,2026-06-25
Q002113,GB,London,supercar track day,0,0,0,2026-06-17
Q002114,GB,Birmingham,hair couour,21,0,0,2026-06-08
Q002115,GB,London,haircut,1,0,0,2026-06-04
Q002116,GB,Birmingham,crossfit,2,0,0,2026-06-12
Q002117,GB,Birmingham,back massage,20,0,0,2026-06-30
Q002118,GB,Glasgow,eyelash extensions,2,0,0,2026-06-29
Q002119,GB,Manchester,couples massage,13,0,0,2026-06-14
Q002120,GB,Manchester,eyelash extesions,11,0,0,2026-06-22
Q002121,GB,London,thai massage,1,0,0,2026-06-18
Q002122,GB,Manchester,facial,16,0,0,2026-06-12
Q002123,GB,London,pilates,12,1,1,2026-06-15
Q002124,GB,London,thai massage,6,1,0,2026-06-13
Q002125,GB,Birmingham,thai massage,19,1,1,2026-06-05
Q002126,GB,London,hair colour,21,1,0,2026-06-12
Q002127,GB,London,indian restaurant,24,0,0,2026-06-23
Q002128,GB,Manchester,yoga claos,39,0,0,2026-06-28
Q002129,GB,London,hair colour,0,0,0,2026-06-13
Q002130,GB,London,hair colour,0,0,0,2026-06-05
Q002131,GB,Manchester,go karting,11,0,0,2026-06-09
Q002132,GB,London,sports massage,15,1,1,2026-06-16
Q002133,GB,London,shark diving,0,0,0,2026-06-25
Q002134,GB,Manchester,couples massage,1,0,0,2026-06-30
Q002135,GB,London,crossfit,9,1,0,2026-06-23
Q002136,GB,Glasgow,indian restaurant,20,1,1,2026-06-08
Q002137,GB,London,indian restaurant,16,1,0,2026-06-08
Q002138,GB,London,steak dinner,11,0,0,2026-06-19
Q002139,GB,London,hair colour,2,0,0,2026-06-01
Q002140,GB,London,manicure,7,1,1,2026-06-23
Q002141,GB,London,personal trainer,9,0,0,2026-06-06
Q002142,GB,London,sports massage,34,0,0,2026-06-22
Q002143,GB,Birmingham,gym,2,0,0,2026-06-10
Q002144,GB,Birmingham,gym,2,0,0,2026-06-13
Q002145,GB,Glasgow,gym,2,0,0,2026-06-13
Q002146,GB,Birmingham,personal trainer,22,0,0,2026-06-26
Q002147,GB,London,deep tissue massage,37,1,0,2026-06-04
Q002148,GB,Birmingham,sushi,2,0,0,2026-06-04
Q002149,GB,London,sushi,29,0,0,2026-06-25
Q002150,GB,Manchester,indian restaurant,21,0,0,2026-06-14
Q002151,GB,Glasgow,crossfit,15,1,1,2026-06-22
Q002152,GB,London,skydiving,0,0,0,2026-06-25
Q002153,GB,London,hair colour,22,1,0,2026-06-18
Q002154,GB,London,back massage,18,1,0,2026-06-25
Q002155,GB,Glasgow,manicure,1,0,0,2026-06-30
Q002156,GB,London,yoga class,15,1,0,2026-06-05
Q002157,GB,Glasgow,skydiving,0,0,0,2026-06-22
Q002158,GB,Birmingham,gym,1,0,0,2026-06-06
Q002159,GB,Manchester,city tour,13,1,0,2026-06-30
Q002160,GB,London,helicopter tour,0,0,0,2026-06-12
Q002161,GB,London,crossfit,17,0,0,2026-06-05
Q002162,GB,London,pilates,10,0,0,2026-06-03
Q002163,GB,London,manicure,22,1,1,2026-06-20
Q002164,GB,London,hair colour,14,1,1,2026-06-09
Q002165,GB,Birmingham,yoga class,25,1,0,2026-06-26
Q002166,GB,Manchester,pilates,21,0,0,2026-06-08
Q002167,GB,Glasgow,back massage,4,1,0,2026-06-26
Q002168,GB,London,shark diving,0,0,0,2026-06-08
Q002169,GB,Glasgow,skydiving,0,0,0,2026-06-05
Q002170,GB,Manchester,gym,26,0,0,2026-06-17
Q002171,GB,Manchester,brunch,0,0,0,2026-06-12
Q002172,GB,London,crossfit,1,1,0,2026-06-30
Q002173,GB,London,brunch,14,0,0,2026-06-22
Q002174,GB,Manchester,paintball,13,1,0,2026-06-09
Q002175,GB,London,yoga class,1,0,0,2026-06-19
Q002176,GB,London,hair colour,0,0,0,2026-06-26
Q002177,GB,London,pizza deal,1,0,0,2026-06-20
Q002178,GB,Manchester,sports massage,0,0,0,2026-06-04
Q002179,GB,Birmingham,crossfit,16,0,0,2026-06-05
Q002180,GB,London,eyelash extensions,2,0,0,2026-06-21
Q002181,GB,Manchester,pilates,15,0,0,2026-06-30
Q002182,GB,London,thai massage,0,0,0,2026-06-25
Q002183,GB,London,paintball,20,0,0,2026-06-06
Q002184,GB,London,escape room,19,1,0,2026-06-14
Q002185,GB,London,hot air balloon ride,0,0,0,2026-06-13
Q002186,GB,Manchester,pizza deal,21,0,0,2026-06-10
Q002187,GB,Birmingham,crossfit,24,0,0,2026-06-15
Q002188,GB,Glasgow,indian restaurant,0,0,0,2026-06-12
Q002189,GB,Glasgow,personal trainer,0,0,0,2026-06-05
Q002190,GB,Manchester,bowling,1,0,0,2026-06-07
Q002191,GB,Birmingham,eyelash extensions,14,1,1,2026-06-04
Q002192,GB,Glasgow,paintball,2,0,0,2026-06-24
Q002193,GB,London,go karting,14,0,0,2026-06-13
Q002194,GB,Manchester,manicure,0,0,0,2026-06-08
Q002195,GB,Birmingham,brunch,4,0,0,2026-06-03
Q002196,GB,Manchester,hot air balloon ride,0,0,0,2026-06-05
Q002197,GB,London,crossfit,21,1,0,2026-06-03
Q002198,GB,Birmingham,indian restaurant,2,1,0,2026-06-04
Q002199,GB,London,indian restaurant,2,0,0,2026-06-13
Q002200,GB,London,haircut,22,1,0,2026-06-10
Q002201,GB,London,eyelash extensions,39,0,0,2026-06-15
Q002202,GB,London,skydiving,0,0,0,2026-06-05
Q002203,GB,Glasgow,shark diving,0,0,0,2026-06-09
Q002204,GB,Glasgow,facial,35,0,0,2026-06-05
Q002205,GB,Manchester,steak dinner,21,1,0,2026-06-23
Q002206,GB,Birmingham,sushi,13,1,1,2026-06-02
Q002207,GB,London,eyelash extensions,14,1,0,2026-06-01
Q002208,GB,Manchester,hot air balloon ride,0,0,0,2026-06-24
Q002209,GB,London,paiatball,0,0,0,2026-06-22
Q002210,GB,London,paintball,12,0,0,2026-06-04
Q002211,GB,London,hot air balloon ride,0,0,0,2026-06-01
Q002212,GB,Glasgow,crossfit,19,1,0,2026-06-19
Q002213,GB,Birmingham,piilates,9,0,0,2026-06-20
Q002214,GB,London,shark diving,0,0,0,2026-06-27
Q002215,GB,Birmingham,crossfit,6,0,0,2026-06-16
Q002216,GB,London,eyelash extensions,16,1,0,2026-06-07
Q002217,GB,London,eyelash extensions,0,0,0,2026-06-27
Q002218,GB,Birmingham,steak dinner,12,1,0,2026-06-03
Q002219,GB,Birmingham,escape room,1,0,0,2026-06-01
Q002220,GB,Glasgow,hircut,15,1,0,2026-06-23
Q002221,GB,Manchester,city tour,17,1,0,2026-06-11
Q002222,GB,Birmingham,personal trainer,16,0,0,2026-06-29
Q002223,GB,London,helicopter tour,0,0,0,2026-06-15
Q002224,GB,London,city tour,1,0,0,2026-06-11
Q002225,GB,Birmingham,manicure,2,0,0,2026-06-06
Q002226,GB,Manchester,indian restaurant,19,1,0,2026-06-20
Q002227,GB,Birmingham,facial,2,0,0,2026-06-22
Q002228,GB,London,helicopter tour,0,0,0,2026-06-06
Q002229,GB,Glasgow,gym,19,1,0,2026-06-30
Q002230,GB,Manchester,thai massage,17,0,0,2026-06-07
Q002231,GB,Glasgow,sushi,1,0,0,2026-06-15
Q002232,GB,London,steik dinner,1,0,0,2026-06-20
Q002233,GB,Birmingham,hair colour,2,0,0,2026-06-09
Q002234,GB,London,skydiving,0,0,0,2026-06-25
Q002235,GB,London,sushi,1,1,0,2026-06-07
Q002236,GB,Manchester,gym,1,0,0,2026-06-14
Q002237,GB,London,bowling,14,1,0,2026-06-28
Q002238,GB,London,facial,12,1,0,2026-06-26
Q002239,GB,Birmingham,personal trainer,0,0,0,2026-06-04
Q002240,GB,Birmingham,sports massage,11,1,0,2026-06-24
Q002241,GB,Manchester,sushi,19,0,0,2026-06-20
Q002242,GB,London,pizza deal,21,1,0,2026-06-30
Q002243,GB,Manchester,pilates,2,0,0,2026-06-10
Q002244,GB,Birmingham,sports massage,7,1,0,2026-06-11
Q002245,GB,Birmingham,steak dinner,1,0,0,2026-06-22
Q002246,GB,London,personal trainer,28,1,0,2026-06-06
Q002247,GB,London,crossfit,0,0,0,2026-06-06
Q002248,GB,London,deep tissue massage,4,0,0,2026-06-04
Q002249,GB,London,helicopter tour,0,0,0,2026-06-16
Q002250,GB,London,go karting,1,0,0,2026-06-22
Q002251,GB,Manchester,yoga class,23,0,0,2026-06-29
Q002252,GB,Manchester,haircut,2,0,0,2026-06-25
Q002253,GB,Birmingham,go karting,1,0,0,2026-06-17
Q002254,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-06
Q002255,GB,London,crossfit,24,1,0,2026-06-19
Q002256,GB,London,city tour,2,0,0,2026-06-02
Q002257,GB,Birmingham,hair colour,14,1,0,2026-06-24
Q002258,GB,Birmingham,crossfit,0,0,0,2026-06-18
Q002259,GB,London,bowling,1,0,0,2026-06-26
Q002260,GB,London,helicopter tour,0,0,0,2026-06-30
Q002261,GB,Manchester,supercar track dy,0,0,0,2026-06-08
Q002262,GB,London,deep tissue massage,22,1,0,2026-06-24
Q002263,GB,Manchester,supercar track day,0,0,0,2026-06-16
Q002264,GB,Manchester,pilates,2,0,0,2026-06-04
Q002265,GB,Manchester,crossfit,13,1,0,2026-06-29
Q002266,GB,Manchester,gym,11,1,0,2026-06-04
Q002267,GB,Birmingham,facial,13,0,0,2026-06-22
Q002268,GB,London,indian restaurant,2,0,0,2026-06-16
Q002269,GB,London,skydiving,0,0,0,2026-06-19
Q002270,GB,London,escape room,0,0,0,2026-06-10
Q002271,GB,Manchester,go karting,1,0,0,2026-06-08
Q002272,GB,London,sushi,5,1,0,2026-06-24
Q002273,GB,London,helicopter tour,0,0,0,2026-06-20
Q002274,GB,Manchester,back massage,0,0,0,2026-06-17
Q002275,GB,Manchester,escape room,0,0,0,2026-06-08
Q002276,GB,Manchester,personal trainer,8,0,0,2026-06-25
Q002277,GB,Birmingham,crossfit,20,0,0,2026-06-27
Q002278,GB,London,bowling,18,0,0,2026-06-30
Q002279,GB,London,facial,18,1,1,2026-06-08
Q002280,GB,Birmingham,bowling,25,1,1,2026-06-18
Q002281,GB,London,paintball,16,1,0,2026-06-16
Q002282,GB,Birmingham,helicopter tour,0,0,0,2026-06-01
Q002283,GB,Birmingham,bowling,11,1,0,2026-06-16
Q002284,GB,Glasgow,pilates,1,0,0,2026-06-08
Q002285,GB,Glasgow,hot air balloon ride,0,0,0,2026-06-22
Q002286,GB,London,skydiving,0,0,0,2026-06-23
Q002287,GB,London,bowling,25,1,0,2026-06-07
Q002288,GB,Birmingham,pizza deal,2,0,0,2026-06-29
Q002289,GB,Manchester,facial,2,0,0,2026-06-08
Q002290,GB,Manchester,skydiving,0,0,0,2026-06-26
Q002291,GB,Glasgow,haircut,25,1,1,2026-06-08
Q002292,GB,London,yoga class,5,0,0,2026-06-11
Q002293,GB,London,back massage,35,0,0,2026-06-01
Q002294,GB,Manchester,thai massage,1,0,0,2026-06-27
Q002295,GB,Birmingham,skydiving,0,0,0,2026-06-12
Q002296,GB,Glasgow,pilates,9,0,0,2026-06-10
Q002297,GB,Birmingham,city tour,18,0,0,2026-06-17
Q002298,GB,Birmingham,shark diving,0,0,0,2026-06-03
Q002299,GB,London,supercar track day,0,0,0,2026-06-24
Q002300,GB,Birmingham,shark diving,0,0,0,2026-06-11
Q002301,GB,Glasgow,facial,12,1,1,2026-06-14
Q002302,GB,Manchester,gym,19,0,0,2026-06-20
Q002303,GB,London,pizza deal,8,1,0,2026-06-05
Q002304,GB,London,paintball,8,0,0,2026-06-13
Q002305,GB,Birmingham,crossfit,27,1,0,2026-06-10
Q002306,GB,Manchester,hot air balloon ride,0,0,0,2026-06-20
Q002307,GB,Birmingham,crossfit,7,0,0,2026-06-07
Q002308,GB,London,back massage,4,1,0,2026-06-12
Q002309,GB,London,pilates,10,1,0,2026-06-01
Q002310,GB,Birmingham,brunch,0,0,0,2026-06-30
Q002311,GB,Birmingham,couples massage,2,0,0,2026-06-12
Q002312,GB,London,deep tissue massage,4,1,1,2026-06-23
Q002313,GB,London,yoga class,8,1,0,2026-06-04
Q002314,GB,London,city tour,27,1,0,2026-06-27
Q002315,GB,London,deep tissue massage,0,0,0,2026-06-16
Q002316,GB,London,thai massage,24,0,0,2026-06-13
Q002317,GB,London,bowling,2,0,0,2026-06-04
Q002318,GB,Manchester,couples massage,6,0,0,2026-06-14
Q002319,GB,London,pilates,0,0,0,2026-06-21
Q002320,GB,London,pilates,9,1,0,2026-06-12
Q002321,GB,Manchester,indian restaurrant,8,0,0,2026-06-30
Q002322,GB,Birmingham,facial,0,0,0,2026-06-27
Q002323,GB,London,skydiving,0,0,0,2026-06-29
Q002324,GB,Manchester,city tour,18,0,0,2026-06-04
Q002325,GB,London,escape room,1,0,0,2026-06-09
Q002326,GB,Manchester,mancure,20,0,0,2026-06-28
Q002327,GB,Manchester,pizza deal,2,0,0,2026-06-12
Q002328,GB,Birmingham,sports massage,8,1,1,2026-06-22
Q002329,GB,Birmingham,facial,1,0,0,2026-06-12
Q002330,GB,Glasgow,crossfit,40,1,0,2026-06-10
Q002331,GB,London,sportts massage,1,0,0,2026-06-02
Q002332,GB,London,sushi,5,0,0,2026-06-07
Q002333,GB,London,eyelash extensions,5,1,0,2026-06-01
Q002334,GB,London,go karting,2,0,0,2026-06-25
Q002335,GB,London,pilates,30,1,0,2026-06-20
Q002336,GB,London,back massage,2,0,0,2026-06-04
Q002337,GB,London,sushi,21,1,1,2026-06-24
Q002338,GB,Glasgow,pizza deal,21,1,1,2026-06-24
Q002339,GB,London,steak dinner,6,0,0,2026-06-17
Q002340,GB,Manchester,gym,5,1,1,2026-06-13
Q002341,GB,Birmingham,sushi,9,1,0,2026-06-26
Q002342,GB,London,haircut,15,1,1,2026-06-20
Q002343,GB,Birmingham,crossfit,15,1,0,2026-06-23
Q002344,GB,Manchester,pilates,1,1,0,2026-06-28
Q002345,GB,London,personal trainer,2,0,0,2026-06-21
Q002346,GB,London,pizza deal,1,0,0,2026-06-02
Q002347,GB,London,brunch,2,0,0,2026-06-22
Q002348,GB,Manchester,yoga class,28,0,0,2026-06-01
Q002349,GB,London,indian restaurant,16,1,0,2026-06-13
Q002350,GB,Birmingham,gym,10,0,0,2026-06-04
Q002351,GB,London,back massage,29,0,0,2026-06-30
Q002352,GB,Manchester,crossfit,1,0,0,2026-06-22
Q002353,GB,London,go karting,12,1,0,2026-06-11
Q002354,GB,London,eyelash extensions,24,1,1,2026-06-08
Q002355,GB,London,deep tissue massage,20,0,0,2026-06-28
Q002356,GB,London,gym,1,0,0,2026-06-11
Q002357,GB,London,brunch,27,0,0,2026-06-08
Q002358,GB,Glasgow,gym,0,0,0,2026-06-20
Q002359,GB,Birmingham,haircut,0,0,0,2026-06-18
Q002360,GB,Glasgow,thai massage,26,0,0,2026-06-13
Q002361,GB,Birmingham,hair colour,9,0,0,2026-06-10
Q002362,GB,London,paintball,25,1,0,2026-06-22
Q002363,GB,Glasgow,personal trainer,10,0,0,2026-06-21
Q002364,GB,Glasgow,thai massage,2,0,0,2026-06-20
Q002365,GB,London,bowling,8,0,0,2026-06-03
Q002366,GB,Birmingham,city tuur,25,1,0,2026-06-02
Q002367,GB,Manchester,supercar track day,0,0,0,2026-06-02
Q002368,GB,Birmingham,haircut,2,1,0,2026-06-21
Q002369,GB,Birmingham,gym,36,0,0,2026-06-09
Q002370,GB,Glasgow,bowling,14,1,0,2026-06-08
Q002371,GB,London,indian restaurant,1,0,0,2026-06-26
Q002372,GB,Birmingham,brunch,1,0,0,2026-06-10
Q002373,GB,Glasgow,indian restaurant,5,1,0,2026-06-19
Q002374,GB,Birmingham,escape room,9,0,0,2026-06-17
Q002375,GB,Glasgow,hair colour,8,1,0,2026-06-19
Q002376,GB,Manchester,supercar track day,0,0,0,2026-06-23
Q002377,GB,London,hair colour,19,1,0,2026-06-05
Q002378,GB,London,gym,4,1,0,2026-06-22
Q002379,GB,London,hot air balloon ride,0,0,0,2026-06-26
Q002380,GB,London,thai massage,8,1,0,2026-06-12
Q002381,GB,Manchester,shark diving,0,0,0,2026-06-02
Q002382,GB,London,couples massage,38,1,0,2026-06-05
Q002383,GB,Glasgow,hair colour,0,0,0,2026-06-24
Q002384,GB,London,pizza deal,0,0,0,2026-06-16
Q002385,GB,Birmingham,helicopter tour,0,0,0,2026-06-22
Q002386,GB,Manchester,helicopter tour,0,0,0,2026-06-13
Q002387,GB,Manchester,manicure,2,0,0,2026-06-13
Q002388,GB,London,back massage,13,1,0,2026-06-27
Q002389,GB,Manchester,gym,7,0,0,2026-06-21
Q002390,GB,Birmingham,go karting,23,1,0,2026-06-13
Q002391,GB,London,yoga class,11,0,0,2026-06-12
Q002392,GB,London,personal trainer,2,0,0,2026-06-22
Q002393,GB,London,supercar track day,0,0,0,2026-06-14
Q002394,GB,London,indian restaurant,5,1,0,2026-06-01
Q002395,GB,Birmingham,brunch,6,0,0,2026-06-02
Q002396,GB,Manchester,pilates,1,0,0,2026-06-03
Q002397,GB,Birmingham,supercar track day,0,0,0,2026-06-08
Q002398,GB,London,helicopter tour,0,0,0,2026-06-14
Q002399,GB,Birmingham,crossfit,17,1,1,2026-06-17
Q002400,GB,Glasgow,eyelash extensions,17,0,0,2026-06-30
Q002401,GB,Manchester,pilates,13,1,0,2026-06-05
Q002402,GB,Glasgow,skydiving,0,0,0,2026-06-06
Q002403,GB,London,city tour,2,0,0,2026-06-01
Q002404,GB,London,escpe room,6,1,1,2026-06-21
Q002405,GB,Birmingham,hair colour,18,1,1,2026-06-18
Q002406,GB,London,deep tissue massage,1,1,0,2026-06-04
Q002407,GB,London,steak dinner,21,0,0,2026-06-30
Q002408,GB,Manchester,eyelash extensions,2,0,0,2026-06-11
Q002409,GB,London,manicure,12,0,0,2026-06-12
Q002410,GB,Birmingham,facial,9,1,1,2026-06-04
Q002411,GB,London,shark diving,0,0,0,2026-06-06
Q002412,GB,London,brunch,4,1,0,2026-06-04
Q002413,GB,Birmingham,steak dinner,2,0,0,2026-06-01
Q002414,GB,London,couples massage,0,0,0,2026-06-11
Q002415,GB,London,hot air balloon ride,0,0,0,2026-06-18
Q002416,GB,London,hair colour,2,0,0,2026-06-21
Q002417,GB,London,sushi,15,1,0,2026-06-29
Q002418,GB,Birmingham,city tour,28,0,0,2026-06-08
Q002419,GB,London,go karting,11,0,0,2026-06-23
Q002420,GB,London,brunch,25,0,0,2026-06-10
Q002421,GB,Birmingham,hot air balloon ride,0,0,0,2026-06-18
Q002422,GB,London,haircut,1,0,0,2026-06-09
Q002423,GB,Glasgow,eelash extensions,7,1,0,2026-06-17
Q002424,GB,Manchester,pilates,18,1,0,2026-06-29
Q002425,GB,London,eyelash extensions,0,0,0,2026-06-24
Q002426,GB,Glasgow,skydiving,0,0,0,2026-06-21
Q002427,GB,Glasgow,helicopter tour,0,0,0,2026-06-13
Q002428,GB,London,yoea class,2,0,0,2026-06-27
Q002429,GB,London,escape room,11,1,0,2026-06-17
Q002430,GB,Glasgow,sushi,1,0,0,2026-06-15
Q002431,GB,London,deep tissue massage,9,1,0,2026-06-07
Q002432,GB,Glasgow,crossfit,29,0,0,2026-06-05
Q002433,GB,London,escape room,25,1,0,2026-06-05
Q002434,GB,London,thii massage,25,0,0,2026-06-26
Q002435,GB,Birmingham,bowling,33,0,0,2026-06-04
Q002436,GB,Birmingham,back massage,1,0,0,2026-06-25
Q002437,GB,London,paintball,2,0,0,2026-06-29
Q002438,GB,London,personal trainer,32,0,0,2026-06-18
Q002439,GB,Manchester,escape room,23,0,0,2026-06-10
Q002440,GB,Glasgow,paintball,0,0,0,2026-06-21
Q002441,GB,Birmingham,couples massage,2,0,0,2026-06-05
Q002442,GB,Manchester,gym,2,0,0,2026-06-20
Q002443,GB,London,skydiving,0,0,0,2026-06-14
Q002444,GB,Birmingham,sushi,8,1,0,2026-06-06
Q002445,GB,London,skydiving,0,0,0,2026-06-07
Q002446,GB,Manchester,bowling,0,0,0,2026-06-29
Q002447,GB,Manchester,supercar track day,0,0,0,2026-06-29
Q002448,GB,Birmingham,escape room,24,0,0,2026-06-20
Q002449,GB,London,supercar track day,0,0,0,2026-06-16
Q002450,GB,London,deep tissue massage,25,0,0,2026-06-02
Q002451,GB,Manchester,hot air balloon ride,0,0,0,2026-06-27
Q002452,GB,London,yoga class,12,0,0,2026-06-22
Q002453,GB,Birmingham,bowing,14,0,0,2026-06-17
Q002454,GB,Manchester,thai massage,20,1,1,2026-06-07
Q002455,GB,Glasgow,pilates,22,1,1,2026-06-17
Q002456,GB,Birmingham,pizza deel,5,0,0,2026-06-07
Q002457,GB,Glasgow,skydiving,0,0,0,2026-06-25
Q002458,GB,London,bowling,1,1,0,2026-06-09
Q002459,GB,Manchester,pizza deal,17,1,1,2026-06-02
Q002460,GB,Manchester,yoga class,1,0,0,2026-06-14
Q002461,GB,London,brunch,20,0,0,2026-06-22
Q002462,GB,Birmingham,city tour,28,1,0,2026-06-06
Q002463,GB,Manchester,steak dinner,2,0,0,2026-06-05
Q002464,GB,Glasgow,paintball,13,0,0,2026-06-03
Q002465,GB,Glasgow,supercar track day,0,0,0,2026-06-13
Q002466,GB,Manchester,go karting,12,0,0,2026-06-07
Q002467,GB,Birmingham,bowling,15,0,0,2026-06-20
Q002468,GB,Birmingham,pilaees,21,0,0,2026-06-12
Q002469,GB,Manchester,deep tissue massage,14,0,0,2026-06-01
Q002470,GB,Manchester,skydiving,0,0,0,2026-06-08
Q002471,GB,London,city tour,15,1,0,2026-06-21
Q002472,GB,London,helicopter tour,0,0,0,2026-06-15
Q002473,GB,Birmingham,sushi,10,0,0,2026-06-18
Q002474,GB,London,hair colour,10,1,0,2026-06-15
Q002475,GB,London,eyelash extensions,0,0,0,2026-06-30
